end_date,n_assets,mean_corr,lambda_max,spectral_entropy,mst_total_length,mst_max_degree_norm,mst_degree_gini,cluster_stability_nmi
2018-07-05,411,0.1563163195448066,96.51368431390608,0.4429306628470582,276.1921642858464,0.01707317073170732,0.29029137736632843,0.5269411563252394
2018-07-12,411,0.1836728611222294,126.6578567002789,0.4171106474600964,255.34764613702575,0.01707317073170732,0.29195893418788205,0.24985073911746036
2018-07-19,411,0.17708659407712052,125.29815356892408,0.41511877101304306,250.54501058121696,0.01707317073170732,0.30545368227404907,0.48377425239192284
2018-07-26,411,0.11448397734088567,75.7825231248122,0.44339945399361125,268.90911808933737,0.01951219512195122,0.2861313868613139,0.35830000401837336
2018-08-02,411,0.12895932061320348,81.54028389702759,0.43851862791072393,262.843273929118,0.01951219512195122,0.3063735089905644,0.3645530628066239
2018-08-09,411,0.10205587483236084,76.73632994209879,0.4506078847923605,278.94833377148956,0.01707317073170732,0.2952703103673373,0.3483931178771769
2018-08-16,411,0.15719013462111872,85.60026888225909,0.44568346533639375,273.2235772583122,0.014634146341463415,0.28778114058512844,0.3511490369518842
2018-08-23,411,0.17309314221171024,92.08672356445686,0.43698950388695795,269.45976189523753,0.02195121951219512,0.313577829208949,0.32935290366913594
2018-08-30,411,0.18705345172353557,103.19509924577501,0.43414105428072264,274.33002548033693,0.01707317073170732,0.3010207109370364,0.3147238326527442
2018-09-07,411,0.17767540280827052,97.52725051101834,0.4326888881165386,272.10278421621274,0.024390243902439025,0.2988843392083555,0.36368191478897516
2018-09-14,411,0.09762143323649022,67.05715900276698,0.4552191341716838,289.58440148177243,0.02195121951219512,0.29182837813779594,0.3488657206760671
2018-09-21,411,0.09879533780514169,63.16545917249809,0.45339489775913566,285.7608554495008,0.026829268292682926,0.30328763871580317,0.3304582987722626
